person,personLabel,cricinfoIdLabel,Wikipedia_page_links,Wikipedia_image_link
http://www.wikidata.org/entity/Q41104554,Sohail Akhtar,532424,https://en.wikipedia.org/wiki/Sohail_Akhtar,nan
http://www.wikidata.org/entity/Q61740299,Asantha Singappuli,599361,https://en.wikipedia.org/wiki/Asantha_Singappuli,nan
http://www.wikidata.org/entity/Q22279963,Munir-ur-Rehman,681057,https://en.wikipedia.org/wiki/Munir-ur-Rehman,nan
http://www.wikidata.org/entity/Q25189401,Mohammad Irfan,716779,https://en.wikipedia.org/wiki/Mohammad_Irfan_(FATA_cricketer),nan
http://www.wikidata.org/entity/Q22004696,Pranav Gupta,625395,https://en.wikipedia.org/wiki/Pranav_Gupta,nan
http://www.wikidata.org/entity/Q42293085,Zahid Zakhail,1045521,https://en.wikipedia.org/wiki/Zahid_Zakhail,nan
http://www.wikidata.org/entity/Q28536845,Rahmanullah Gurbaz,974087,https://en.wikipedia.org/wiki/Rahmanullah_Gurbaz,nan
http://www.wikidata.org/entity/Q21620749,Balchander Anirudh,721971,https://en.wikipedia.org/wiki/Balchander_Anirudh,nan
http://www.wikidata.org/entity/Q66310534,Orla Prendergast,1150585,https://en.wikipedia.org/wiki/Orla_Prendergast,nan
http://www.wikidata.org/entity/Q28534195,Khaibar Omar,633402,https://en.wikipedia.org/wiki/Khaibar_Omar,nan
http://www.wikidata.org/entity/Q21620719,Hasan Ali,681305,https://en.wikipedia.org/wiki/Hasan_Ali_(cricketer),"File:Hasan_Ali,_Pakistan_vs_Sri_Lanka,_1st_ODI,_2017.jpg"
http://www.wikidata.org/entity/Q62023778,Shakhir Hossain,802289,https://en.wikipedia.org/wiki/Shakhir_Hossain,nan
http://www.wikidata.org/entity/Q54614231,Nicolaj Damgaard,1144657,https://en.wikipedia.org/wiki/Nicolaj_Laegsgaard,nan
http://www.wikidata.org/entity/Q56678342,Paras Sehrawat,1159809,https://en.wikipedia.org/wiki/Paras_Sehrawat,nan
http://www.wikidata.org/entity/Q56678340,Sedezhalie Rupero,1159812,https://en.wikipedia.org/wiki/Sedezhalie_Rupero,nan
http://www.wikidata.org/entity/Q105490848,Janet Ronalds,1190587,https://en.wikipedia.org/wiki/Janet_Ronalds,nan
http://www.wikidata.org/entity/Q70912138,Junaid Siddique,1203754,https://en.wikipedia.org/wiki/Junaid_Siddique_(Emirati_cricketer),nan
http://www.wikidata.org/entity/Q6795255,Max Sorensen,531953,https://en.wikipedia.org/wiki/Max_Sorensen,nan
http://www.wikidata.org/entity/Q20631296,Lakshan Jayasinghe,654297,https://en.wikipedia.org/wiki/Lakshan_Jayasinghe,nan
http://www.wikidata.org/entity/Q35781720,Nijat Masood,913843,https://en.wikipedia.org/wiki/Nijat_Masood,nan
http://www.wikidata.org/entity/Q44958349,Qais Ahmad,914171,https://en.wikipedia.org/wiki/Qais_Ahmad,nan
http://www.wikidata.org/entity/Q28968121,Anderson Phillip,914467,https://en.wikipedia.org/wiki/Anderson_Phillip,nan
http://www.wikidata.org/entity/Q41449417,Grant Stewart,1098186,https://en.wikipedia.org/wiki/Grant_Stewart_(cricketer),File:Grant_Stewart_TW_18.jpg
http://www.wikidata.org/entity/Q66584158,Sinclair Smith,348136,https://en.wikipedia.org/wiki/Sinclair_Smith,nan
http://www.wikidata.org/entity/Q28727473,Kaushalya Gajasinghe,465791,https://en.wikipedia.org/wiki/Kaushalya_Gajasinghe,nan
http://www.wikidata.org/entity/Q56690544,Dipu Sangma,1159786,https://en.wikipedia.org/wiki/Dippu_Sangma,nan
http://www.wikidata.org/entity/Q64685470,Shameera Arachchige,1185332,https://en.wikipedia.org/wiki/Shameera_Arachchige,nan
http://www.wikidata.org/entity/Q65768401,Shiraz Khan,1192940,https://en.wikipedia.org/wiki/Shiraz_Khan,nan
http://www.wikidata.org/entity/Q28967868,Harith Maduwantha,599032,https://en.wikipedia.org/wiki/Harith_Maduwantha,nan
http://www.wikidata.org/entity/Q21621006,Writtick Chatterjee,699493,https://en.wikipedia.org/wiki/Writtick_Chatterjee,nan
http://www.wikidata.org/entity/Q53085142,Dhananjaya Lakshan,792519,https://en.wikipedia.org/wiki/Dhananjaya_Lakshan,nan
http://www.wikidata.org/entity/Q22006376,Lohan Louwrens,827023,https://en.wikipedia.org/wiki/Lo-handre_Louwrens,nan
http://www.wikidata.org/entity/Q27063418,Mohammed Qasim,943281,https://en.wikipedia.org/wiki/Mohammed_Qasim,nan
http://www.wikidata.org/entity/Q28925136,Kenan Smith,949435,https://en.wikipedia.org/wiki/Kenan_Smith,nan
http://www.wikidata.org/entity/Q61850956,Mujtaba Yousuf,1175484,https://en.wikipedia.org/wiki/Mujtaba_Yousuf,nan
http://www.wikidata.org/entity/Q50076090,Ravindu Sembukuttige,1072452,https://en.wikipedia.org/wiki/Ravindu_Sembukuttige,nan
http://www.wikidata.org/entity/Q56752234,Mackenzie Harvey,1076382,https://en.wikipedia.org/wiki/Mackenzie_Harvey,nan
http://www.wikidata.org/entity/Q61827619,Sadish Pathiranage,1168204,https://en.wikipedia.org/wiki/Sadish_Pathiranage,nan
http://www.wikidata.org/entity/Q85765464,Haider Ali,1168651,https://en.wikipedia.org/wiki/Haider_Ali_(cricketer),File:Haider-Ali.png
http://www.wikidata.org/entity/Q100956935,Joey Field,1193544,https://en.wikipedia.org/wiki/Joey_Field,nan
http://www.wikidata.org/entity/Q56809238,Sanvir Singh,1132219,https://en.wikipedia.org/wiki/Sanvir_Singh,File:Sanvir_Singh.jpg
http://www.wikidata.org/entity/Q23799368,George Hankins,746417,https://en.wikipedia.org/wiki/George_Hankins,nan
http://www.wikidata.org/entity/Q6069389,Iresh Saxena,327129,https://en.wikipedia.org/wiki/Iresh_Saxena,nan
http://www.wikidata.org/entity/Q60733985,Mohammad Imran,916727,"https://en.wikipedia.org/wiki/Mohammad_Imran_(cricketer,_born_1996)",nan
http://www.wikidata.org/entity/Q28693836,Sahan Adeesha,945063,https://en.wikipedia.org/wiki/Sahan_Adeesha,nan
http://www.wikidata.org/entity/Q47303514,Bonga Makhakha,948591,https://en.wikipedia.org/wiki/Bonga_Makaka,nan
http://www.wikidata.org/entity/Q4708841,Alauddin Babu,410768,https://en.wikipedia.org/wiki/Alauddin_Babu,nan
http://www.wikidata.org/entity/Q28534060,Sophie Molineux,944373,https://en.wikipedia.org/wiki/Sophie_Molineux,File:2018%E2%80%9319_VW_v_SAS_18-09-22_Molineux_(01).jpg
http://www.wikidata.org/entity/Q23007852,Charith Jayampathi,301246,https://en.wikipedia.org/wiki/Charith_Jayampathi,nan
http://www.wikidata.org/entity/Q19577671,Mohammad Rizwan,323389,https://en.wikipedia.org/wiki/Mohammad_Rizwan_(cricketer),nan
http://www.wikidata.org/entity/Q24006280,Paramveer Singh,340875,https://en.wikipedia.org/wiki/Paramveer_Singh,nan
http://www.wikidata.org/entity/Q60475610,Balkrishna Jadeja,341159,https://en.wikipedia.org/wiki/Balkrishna_Jadeja,nan
http://www.wikidata.org/entity/Q4903006,Bibhudutta Panda,382771,https://en.wikipedia.org/wiki/Bibhudutta_Panda,nan
http://www.wikidata.org/entity/Q27923577,Ryan Murray,696139,https://en.wikipedia.org/wiki/Ryan_Murray_(cricketer),nan
http://www.wikidata.org/entity/Q24005773,Saif Badar,922967,https://en.wikipedia.org/wiki/Saif_Badar,nan
http://www.wikidata.org/entity/Q26837653,Xavier Bartlett,1050545,https://en.wikipedia.org/wiki/Xavier_Bartlett,nan
http://www.wikidata.org/entity/Q5673850,Harshal Patel,390481,https://en.wikipedia.org/wiki/Harshal_Patel,nan
http://www.wikidata.org/entity/Q24150831,Ritu Dhrub,597803,https://en.wikipedia.org/wiki/Ritu_Dhrub,nan
http://www.wikidata.org/entity/Q29420893,Sherfane Rutherford,914541,https://en.wikipedia.org/wiki/Sherfane_Rutherford,nan
http://www.wikidata.org/entity/Q27888532,Oshane Thomas,914567,https://en.wikipedia.org/wiki/Oshane_Thomas,nan
http://www.wikidata.org/entity/Q55956249,Georgia Wareham,946057,https://en.wikipedia.org/wiki/Georgia_Wareham,File:2018%E2%80%9319_VW_v_SAS_18-09-22_Wareham_(01)_(cropped).jpg
http://www.wikidata.org/entity/Q28939730,Shehan Sandaruwan,948309,https://en.wikipedia.org/wiki/Shehan_Sandaruwan,nan
http://www.wikidata.org/entity/Q42886600,Kgaudisa Molefe,948513,https://en.wikipedia.org/wiki/Kgaudisa_Molefe,nan
http://www.wikidata.org/entity/Q61613559,Charana Nanayakkara,954537,https://en.wikipedia.org/wiki/Charana_Nanayakkara,nan
http://www.wikidata.org/entity/Q66438367,Gaudi Toka,646191,https://en.wikipedia.org/wiki/Gaudi_Toka,nan
http://www.wikidata.org/entity/Q3525008,CJ de Villiers,266766,https://en.wikipedia.org/wiki/CJ_de_Villiers,nan
http://www.wikidata.org/entity/Q7369706,Ross Whiteley,288617,https://en.wikipedia.org/wiki/Ross_Whiteley,nan
http://www.wikidata.org/entity/Q27244425,Steven Nyamuzinga,293250,https://en.wikipedia.org/wiki/Steven_Nyamuzinga,nan
http://www.wikidata.org/entity/Q4805540,Ashley Nurse,315594,https://en.wikipedia.org/wiki/Ashley_Nurse,nan
http://www.wikidata.org/entity/Q16224993,Kanwal Naz,361857,https://en.wikipedia.org/wiki/Kanwal_Naz,nan
http://www.wikidata.org/entity/Q16225319,Eddie Richardson,364302,https://en.wikipedia.org/wiki/Eddie_Richardson_(cricketer),nan
http://www.wikidata.org/entity/Q16224912,Nadine Moodley,498874,https://en.wikipedia.org/wiki/Nadine_Moodley,nan
http://www.wikidata.org/entity/Q25621040,Rubina Chhetri,500726,https://en.wikipedia.org/wiki/Rubina_Chhetry,nan
http://www.wikidata.org/entity/Q16240331,Prithvi Shaw,1070168,https://en.wikipedia.org/wiki/Prithvi_Shaw,nan
http://www.wikidata.org/entity/Q7283587,Rahul Dewan,376633,https://en.wikipedia.org/wiki/Rahul_Dewan,nan
http://www.wikidata.org/entity/Q27049291,Avishek Mitra,442892,https://en.wikipedia.org/wiki/Avishek_Mitra,nan
http://www.wikidata.org/entity/Q6397833,Kevon Cooper,371814,https://en.wikipedia.org/wiki/Kevon_Cooper,nan
http://www.wikidata.org/entity/Q47489065,Shivam Mavi,1079848,https://en.wikipedia.org/wiki/Shivam_Mavi,nan
http://www.wikidata.org/entity/Q24006084,Lalith Mohan,317710,https://en.wikipedia.org/wiki/Lalith_Mohan,nan
http://www.wikidata.org/entity/Q6319431,Jyoti Yadav,36056,https://en.wikipedia.org/wiki/Jyoti_Yadav,nan
http://www.wikidata.org/entity/Q28784634,Sachintha Peiris,958655,https://en.wikipedia.org/wiki/Sachintha_Peiris,nan
http://www.wikidata.org/entity/Q19538996,Abhilash Mallick,425937,https://en.wikipedia.org/wiki/Abhilash_Mallick,nan
http://www.wikidata.org/entity/Q25756678,Owen Morgan,573904,https://en.wikipedia.org/wiki/Owen_Morgan_(cricketer),nan
http://www.wikidata.org/entity/Q4766068,Ankit Sharma,422992,https://en.wikipedia.org/wiki/Ankit_Sharma_(cricketer),nan
http://www.wikidata.org/entity/Q24005445,Nathan Smith,959771,https://en.wikipedia.org/wiki/Nathan_Smith_(New_Zealand_cricketer),nan
http://www.wikidata.org/entity/Q28167145,Riley Meredith,961713,https://en.wikipedia.org/wiki/Riley_Meredith,nan
http://www.wikidata.org/entity/Q28823597,Samuel Mwakayeni,235522,https://en.wikipedia.org/wiki/Samuel_Mwakayeni,nan
http://www.wikidata.org/entity/Q21620689,Shoaib Ahmed,553467,https://en.wikipedia.org/wiki/Shoaib_Ahmed_(Pakistani_cricketer),nan
http://www.wikidata.org/entity/Q7041314,Nitin Saini,274785,https://en.wikipedia.org/wiki/Nitin_Saini,nan
http://www.wikidata.org/entity/Q7908691,Vaibhav Wategaonkar,321446,https://en.wikipedia.org/wiki/Vaibhav_Wategaonkar,nan
http://www.wikidata.org/entity/Q7408081,Sam Robson,272485,https://en.wikipedia.org/wiki/Sam_Robson,nan
http://www.wikidata.org/entity/Q3525871,Rene Farrell,273004,https://en.wikipedia.org/wiki/Rene_Farrell,File:2017%E2%80%9318_WNCL_NSWB_v_ACTM_17-11-26_Farrell_(01).jpg
http://www.wikidata.org/entity/Q22004822,Zakir Hasan,697059,"https://en.wikipedia.org/wiki/Zakir_Hasan_(cricketer,_born_1998)",nan
http://www.wikidata.org/entity/Q35779634,Rahim Mangal,790027,https://en.wikipedia.org/wiki/Rahim_Mangal,nan
http://www.wikidata.org/entity/Q28968057,Akash Senaratne,973821,https://en.wikipedia.org/wiki/Akash_Senaratne,nan
http://www.wikidata.org/entity/Q21621568,Sean Jamison,379869,https://en.wikipedia.org/wiki/Sean_Jamison,nan
http://www.wikidata.org/entity/Q5024034,Calum Haggett,413099,https://en.wikipedia.org/wiki/Calum_Haggett,nan
http://www.wikidata.org/entity/Q19838099,Mohammad Shahid,537154,https://en.wikipedia.org/wiki/Mohammad_Shahid_(Bangladeshi_cricketer),nan
http://www.wikidata.org/entity/Q3529883,Tatenda Taibu,55805,https://en.wikipedia.org/wiki/Tatenda_Taibu,nan
http://www.wikidata.org/entity/Q16148345,Usman Arshad,473004,https://en.wikipedia.org/wiki/Usman_Arshad_(English_cricketer),nan
http://www.wikidata.org/entity/Q16224693,Robin Lett,256526,https://en.wikipedia.org/wiki/Robin_Lett,File:Robin_Lett.jpg
http://www.wikidata.org/entity/Q16225085,Matthew Parker,298197,https://en.wikipedia.org/wiki/Matthew_Parker_(cricketer),nan
http://www.wikidata.org/entity/Q16224479,Delorn Johnson,315912,https://en.wikipedia.org/wiki/Delorn_Johnson,nan
http://www.wikidata.org/entity/Q16230755,Chamari Atapattu,318853,https://en.wikipedia.org/wiki/Chamari_Atapattu,File:2020_ICC_W_T20_WC_NZ_v_SL_02-22_Atapattu_(03).jpg
http://www.wikidata.org/entity/Q16225921,Adam Zampa,379504,https://en.wikipedia.org/wiki/Adam_Zampa,nan
http://www.wikidata.org/entity/Q16225529,Harmeet Singh,391128,https://en.wikipedia.org/wiki/Harmeet_Singh_Bansal,nan
http://www.wikidata.org/entity/Q16234005,Brian Masaba,420492,https://en.wikipedia.org/wiki/Brian_Masaba,nan
http://www.wikidata.org/entity/Q16228366,Obaid Haroon,430524,https://en.wikipedia.org/wiki/Obaid_Haroon,nan
http://www.wikidata.org/entity/Q16225469,Shubhlakshmi Sharma,490627,https://en.wikipedia.org/wiki/Shubhlakshmi_Sharma,nan
http://www.wikidata.org/entity/Q16225609,Shamima Sultana,535870,https://en.wikipedia.org/wiki/Shamima_Sultana,File:2020_ICC_W_T20_WC_I_v_B_02-24_Shamima_Sultana_(01).jpg
http://www.wikidata.org/entity/Q16225109,Akshar Patel,554691,https://en.wikipedia.org/wiki/Axar_Patel,nan
http://www.wikidata.org/entity/Q16228341,Sam Hain,555850,https://en.wikipedia.org/wiki/Sam_Hain,nan
http://www.wikidata.org/entity/Q16236328,Aiden Markram,600498,https://en.wikipedia.org/wiki/Aiden_Markram,File:Aiden_Markram.jpg
http://www.wikidata.org/entity/Q16225487,Usman Khan Shinwari,697279,https://en.wikipedia.org/wiki/Usman_Shinwari,nan
http://www.wikidata.org/entity/Q22278432,Aaron Jones,957645,https://en.wikipedia.org/wiki/Aaron_Jones_(cricketer),nan
http://www.wikidata.org/entity/Q16232638,Daniel Hughes,571761,https://en.wikipedia.org/wiki/Daniel_Hughes_(cricketer),nan
http://www.wikidata.org/entity/Q7488339,Shanel Daley,370132,https://en.wikipedia.org/wiki/Shanel_Daley,File:SHANEL_DALEY_(15519159249).jpg
http://www.wikidata.org/entity/Q4716703,Alex Blake,243944,https://en.wikipedia.org/wiki/Alex_Blake_(cricketer),File:Alex_Blake.jpg
http://www.wikidata.org/entity/Q25190130,Mohammad Kashif,316311,nan,nan
http://www.wikidata.org/entity/Q16234456,Prashant Chopra,500135,https://en.wikipedia.org/wiki/Prashant_Chopra,nan
http://www.wikidata.org/entity/Q6746878,Manan Vohra,532856,https://en.wikipedia.org/wiki/Manan_Vohra,nan
http://www.wikidata.org/entity/Q19519471,Trent Lawford,685869,https://en.wikipedia.org/wiki/Trent_Lawford,nan
http://www.wikidata.org/entity/Q21621705,Ishan Kishan,720471,https://en.wikipedia.org/wiki/Ishan_Kishan,nan
http://www.wikidata.org/entity/Q3528561,Devang Gandhi,28770,https://en.wikipedia.org/wiki/Devang_Gandhi,nan
http://www.wikidata.org/entity/Q4708424,Alasdair Evans,399259,https://en.wikipedia.org/wiki/Alasdair_Evans,nan
http://www.wikidata.org/entity/Q18129400,Afsar Zazai,420402,https://en.wikipedia.org/wiki/Afsar_Zazai,nan
http://www.wikidata.org/entity/Q27048887,Jacques Snyman,594329,https://en.wikipedia.org/wiki/Jacques_Snyman,nan
http://www.wikidata.org/entity/Q21642240,Nauman Ali,238672,https://en.wikipedia.org/wiki/Nauman_Ali,nan
http://www.wikidata.org/entity/Q21622641,Mohammad Saad,387886,https://en.wikipedia.org/wiki/Mohammad_Saad,nan
http://www.wikidata.org/entity/Q7087585,Oliver Hannon-Dalby,297483,https://en.wikipedia.org/wiki/Oliver_Hannon-Dalby,nan
http://www.wikidata.org/entity/Q6384611,Keith Kondo,235533,https://en.wikipedia.org/wiki/Keith_Kondo,nan
http://www.wikidata.org/entity/Q18637553,Kristen Beams,275563,https://en.wikipedia.org/wiki/Kristen_Beams,nan
http://www.wikidata.org/entity/Q7585718,Sreenath Aravind,290632,https://en.wikipedia.org/wiki/Sreenath_Aravind,File:Benne_a.jpg
http://www.wikidata.org/entity/Q5085481,Charlie Russell,297075,https://en.wikipedia.org/wiki/Charlie_Russell_(cricketer),nan
http://www.wikidata.org/entity/Q7397906,Sadia Yousuf,317157,https://en.wikipedia.org/wiki/Sadia_Yousuf,nan
http://www.wikidata.org/entity/Q7816899,Tom Milnes,407878,https://en.wikipedia.org/wiki/Tom_Milnes,nan
http://www.wikidata.org/entity/Q28755516,Ashley Ndiraya,490956,https://en.wikipedia.org/wiki/Ashley_Ndiraya,nan
http://www.wikidata.org/entity/Q17089717,Shivam Sharma,717201,https://en.wikipedia.org/wiki/Shivam_Sharma,nan
http://www.wikidata.org/entity/Q29167084,Akila Lakshan,1070156,https://en.wikipedia.org/wiki/Akila_Lakshan,nan
http://www.wikidata.org/entity/Q43305222,Waqar Khan,1108490,https://en.wikipedia.org/wiki/Waqar_Salamkheil,nan
http://www.wikidata.org/entity/Q47478261,Giovanni Joseph,330514,https://en.wikipedia.org/wiki/Giovanni_Joseph,nan
http://www.wikidata.org/entity/Q25190140,George Rhodes,570262,https://en.wikipedia.org/wiki/George_Rhodes_(cricketer),nan
http://www.wikidata.org/entity/Q38521328,Mudassar Muhammad,1046603,https://en.wikipedia.org/wiki/Mudassar_Muhammad,nan
http://www.wikidata.org/entity/Q28474598,Raveen Yasas,1056495,https://en.wikipedia.org/wiki/Raveen_Yasas,nan
http://www.wikidata.org/entity/Q27926061,Shivendra Singh,1059573,https://en.wikipedia.org/wiki/Shivendra_Singh_(cricketer),nan
http://www.wikidata.org/entity/Q27244464,Ruturaj Gaikwad,1060380,https://en.wikipedia.org/wiki/Ruturaj_Gaikwad,nan
http://www.wikidata.org/entity/Q27655783,Agniv Pan,1060429,https://en.wikipedia.org/wiki/Agniv_Pan,nan
http://www.wikidata.org/entity/Q27734849,Charl Cyster,1063401,https://en.wikipedia.org/wiki/Charl_Cyster,nan
http://www.wikidata.org/entity/Q29124813,Ishan Abeysekara,1070065,https://en.wikipedia.org/wiki/Ishan_Abeysekara,nan
http://www.wikidata.org/entity/Q29206045,Hashan Prabath,1070069,https://en.wikipedia.org/wiki/Hashan_Prabath,nan
http://www.wikidata.org/entity/Q29154593,Milan Priyanath,1070229,https://en.wikipedia.org/wiki/Milan_Rathnayake,nan
http://www.wikidata.org/entity/Q67435923,Heath Richards,1070986,https://en.wikipedia.org/wiki/Heath_Richards,nan
http://www.wikidata.org/entity/Q7626846,Stuart Meaker,297634,https://en.wikipedia.org/wiki/Stuart_Meaker,File:Stuart_Meaker.jpg
http://www.wikidata.org/entity/Q28549271,Ravi Teja,1079377,https://en.wikipedia.org/wiki/Ravi_Teja_(cricketer),nan
http://www.wikidata.org/entity/Q60034708,Jack Edwards,1088610,"https://en.wikipedia.org/wiki/Jack_Edwards_(cricketer,_born_2000)",nan
http://www.wikidata.org/entity/Q21063507,Kashif Sharif,1093661,https://en.wikipedia.org/wiki/Muhammad_Kashif_(Kuwaiti_cricketer),nan
http://www.wikidata.org/entity/Q53868899,Neil Rock,1112535,https://en.wikipedia.org/wiki/Neil_Rock,nan
http://www.wikidata.org/entity/Q55433713,Immaculate Nakisuuyi,1119461,https://en.wikipedia.org/wiki/Immaculate_Nakisuuyi,nan
http://www.wikidata.org/entity/Q66771641,Yasmeen Khan,1119578,https://en.wikipedia.org/wiki/Yasmeen_Khan,nan
http://www.wikidata.org/entity/Q42309311,Nitin Tanwar,1121603,https://en.wikipedia.org/wiki/Nitin_Tanwar,nan
http://www.wikidata.org/entity/Q41104938,Nihal Mansoor,1122069,https://en.wikipedia.org/wiki/Nihal_Mansoor,nan
http://www.wikidata.org/entity/Q41585764,Faraz Akram,1122851,https://en.wikipedia.org/wiki/Faraz_Akram,nan
http://www.wikidata.org/entity/Q44789094,Mohammad Boota,1125867,https://en.wikipedia.org/wiki/Mohammad_Boota,nan
http://www.wikidata.org/entity/Q55433725,Chaya Mughal,1126415,https://en.wikipedia.org/wiki/Chaya_Mughal,nan
http://www.wikidata.org/entity/Q55433812,Namita D'souza,1126420,https://en.wikipedia.org/wiki/Namita_D'souza,nan
http://www.wikidata.org/entity/Q45087444,Tilanga Udeshana,1128889,https://en.wikipedia.org/wiki/Thilanga_Udeshana,nan
http://www.wikidata.org/entity/Q50310590,Kasun Abeyrathne,1130455,https://en.wikipedia.org/wiki/Kasun_Abeyrathne,nan
http://www.wikidata.org/entity/Q60712685,Santhush Gunathilake,1131782,https://en.wikipedia.org/wiki/Santhush_Gunathilake,File:Santhush-20190302.jpg
http://www.wikidata.org/entity/Q50948327,Azam Khan,1137262,"https://en.wikipedia.org/wiki/Azam_Khan_(cricketer,_born_1998)",nan
http://www.wikidata.org/entity/Q68690691,Kushal Malla,1141934,https://en.wikipedia.org/wiki/Kushal_Malla,nan
http://www.wikidata.org/entity/Q75029877,Kalana Perera,1152432,https://en.wikipedia.org/wiki/Kalana_Perera,nan
http://www.wikidata.org/entity/Q56678507,Sahabaz Ahmed,1159711,https://en.wikipedia.org/wiki/Shahbaz_Ahmed_(cricketer),nan
http://www.wikidata.org/entity/Q69570063,G Lalbiakvela,1159753,https://en.wikipedia.org/wiki/G_Lalbiakvela,File:G.Lalbiakvela.jpg
http://www.wikidata.org/entity/Q56809246,Lalnunkima Varte,1159756,https://en.wikipedia.org/wiki/Lalnunkima_Varte,File:Kima_Varte.jpg
http://www.wikidata.org/entity/Q56678496,Asish Thapa,1159794,https://en.wikipedia.org/wiki/Ashish_Thapa,File:Ashish_Thapa.jpg
http://www.wikidata.org/entity/Q52583699,Katie George,879369,https://en.wikipedia.org/wiki/Katie_George_(cricketer),nan
http://www.wikidata.org/entity/Q39035305,Themba Maupa,595440,https://en.wikipedia.org/wiki/Themba_Maupa,nan
http://www.wikidata.org/entity/Q21623002,Suryaprakash Suwalka,705091,https://en.wikipedia.org/wiki/Suryaprakash_Suwalka,nan
http://www.wikidata.org/entity/Q102351448,Shahnawaz Dhani,1203995,https://en.wikipedia.org/wiki/Shahnawaz_Dhani,nan
http://www.wikidata.org/entity/Q19881726,Tanmay Agarwal,792725,https://en.wikipedia.org/wiki/Tanmay_Agarwal,nan
http://www.wikidata.org/entity/Q68764897,Abid Mushtaq,1201536,https://en.wikipedia.org/wiki/Abid_Mushtaq,nan
http://www.wikidata.org/entity/Q27663539,Ahsan Ali,348146,https://en.wikipedia.org/wiki/Ahsan_Ali_(cricketer),nan
http://www.wikidata.org/entity/Q16227998,Jasprit Bumrah,625383,https://en.wikipedia.org/wiki/Jasprit_Bumrah,nan
http://www.wikidata.org/entity/Q52314764,Dhivendran Mogan,633647,https://en.wikipedia.org/wiki/Dhivendran_Mogan,nan
http://www.wikidata.org/entity/Q21621617,Ray Jordan,670027,https://en.wikipedia.org/wiki/Ray_Jordan,nan
http://www.wikidata.org/entity/Q44789012,Lalit Bhandari,701201,https://en.wikipedia.org/wiki/Lalit_Bhandari,File:Lalit_Bhandari.jpg
http://www.wikidata.org/entity/Q16466552,Natasha McLean,474201,https://en.wikipedia.org/wiki/Natasha_McLean,nan
http://www.wikidata.org/entity/Q16224770,Suné Luus,487007,https://en.wikipedia.org/wiki/Suné_Luus,nan
http://www.wikidata.org/entity/Q35782889,Fitratullah Khawari,568137,https://en.wikipedia.org/wiki/Fitratullah_Khawari,nan
http://www.wikidata.org/entity/Q22277573,Mrunal Devdhar,856379,https://en.wikipedia.org/wiki/Mrunal_Devdhar,nan
http://www.wikidata.org/entity/Q63341535,Azmir Ahmed,932599,https://en.wikipedia.org/wiki/Azmir_Ahmed,nan
http://www.wikidata.org/entity/Q44788257,Scott McKechnie,459752,https://en.wikipedia.org/wiki/Scott_McKechnie,File:England%27s_twelfth_man_vs._West_Indies_at_Lords_in_2012.jpg
http://www.wikidata.org/entity/Q27915002,Hasanuzzaman,760479,https://en.wikipedia.org/wiki/Hasanuzzaman,nan
http://www.wikidata.org/entity/Q27662883,Saurabh Rawat,1061507,https://en.wikipedia.org/wiki/Saurabh_Rawat,nan
http://www.wikidata.org/entity/Q50069255,Devind Pathmanathan,623697,https://en.wikipedia.org/wiki/Devind_Pathmanathan,nan
http://www.wikidata.org/entity/Q28549853,Urvesh Patel,340838,https://en.wikipedia.org/wiki/Urvesh_Patel,nan
http://www.wikidata.org/entity/Q16224916,Beth Mooney,381258,https://en.wikipedia.org/wiki/Beth_Mooney,File:2020_ICC_W_T20_WC_A_v_SL_02-24_Mooney_(01).jpg
http://www.wikidata.org/entity/Q58975830,Devender Lochab,604530,https://en.wikipedia.org/wiki/Devender_Lochab,nan
http://www.wikidata.org/entity/Q61746538,Wasim Ali,1058938,https://en.wikipedia.org/wiki/Wasim_Ali_(Omani_cricketer),nan
http://www.wikidata.org/entity/Q16146310,Sami Aslam,547079,https://en.wikipedia.org/wiki/Sami_Aslam,nan
http://www.wikidata.org/entity/Q6833592,Michael Pote,327942,https://en.wikipedia.org/wiki/Michael_Pote,nan
http://www.wikidata.org/entity/Q21284893,Ram Dayal,339957,https://en.wikipedia.org/wiki/Ram_Dayal_(cricketer),nan
http://www.wikidata.org/entity/Q21642793,Amit Mishra,482546,"https://en.wikipedia.org/wiki/Amit_Mishra_(cricketer,_born_1988)",nan
http://www.wikidata.org/entity/Q28051557,Leo Fransisco,599035,https://en.wikipedia.org/wiki/Leo_Fransisco,nan
http://www.wikidata.org/entity/Q22280603,Alex Amsterdam,772407,https://en.wikipedia.org/wiki/Alex_Amsterdam,nan
http://www.wikidata.org/entity/Q21622475,Himanshu Rana,816599,https://en.wikipedia.org/wiki/Himanshu_Rana,nan
http://www.wikidata.org/entity/Q61766526,Tharindu Maduranga,1137745,https://en.wikipedia.org/wiki/Tharindu_Maduranga,nan
http://www.wikidata.org/entity/Q50326604,Lauren Down,543466,https://en.wikipedia.org/wiki/Lauren_Down,nan
http://www.wikidata.org/entity/Q28755578,Kirstie Gordon,577317,https://en.wikipedia.org/wiki/Kirstie_Gordon,"File:Kirstie_Gordon,_2019_Ashes_Test.jpg"
http://www.wikidata.org/entity/Q56690555,Ankit Yadav,604580,https://en.wikipedia.org/wiki/Ankit_Yadav,nan
http://www.wikidata.org/entity/Q27107018,Sahibzada Farhan,647785,https://en.wikipedia.org/wiki/Sahibzada_Farhan,nan
