ID,AWARDS
485537,[]
946497,[]
948521,[]
317951,[]
696277,[]
596637,[]
596539,[]
45207,[]
948689,[]
45068,"['Education: Hentie Cilliers Hoerskool, UOFS', 'Junior Representative Cricket: OFS Nuff 1993']"
483932,[]
1071025,[]
553272,[]
1145082,[]
330498,[]
45067,"['Leicestershire 1994', 'Brother of SE Fourie (BdrB 1993-1995)', 'Education: Selborne College', 'Junior Representative Cricket: Bdr Nuff 1987-88']"
1070618,[]
596795,[]
45125,[]
45124,[]
45178,[]
45123,[]
1071516,[]
596094,[]
45177,[]
946501,[]
338204,[]
45066,[]
375064,[]
338451,[]
600520,[]
45122,[]
807537,[]
45176,[]
807017,[]
294888,[]
429015,[]
45065,"['Education: Paulus Joubert Senior Sekonder', 'Junior Representative Cricket: Bol Nuff 1991-94']"
535331,[]
696957,[]
381034,[]
396927,[]
536354,[]
596137,[]
553249,[]
594297,[]
596481,[]
596056,[]
595763,[]
1070764,[]
696471,[]
45064,[]
45121,[]
45120,[]
595883,[]
45119,[]
45063,"['Brother of AJ Forde (Ntl/Ntl 1986-1991)', 'Education: Maritzburg College, Natal Technikon', 'Junior Representative Cricket: Ntl Nuff 1986-87']"
45118,[]
45117,[]
488995,[]
45175,[]
45086,[]
488994,[]
982585,[]
277741,[]
595898,[]
45174,[]
45116,[]
499266,[]
45062,[]
595049,[]
45061,[]
498813,[]
45060,[]
483494,[]
45059,[]
45173,[]
45206,[]
45115,[]
45058,"['Education: St Barnabas College, Wits Univ']"
273386,[]
483457,[]
45057,['Brother of B.H. (Transvaal).']
45056,['Brother of C.E. (Transvaal).']
45143,[]
45172,[]
698247,[]
596413,[]
45114,[]
45113,[]
45171,[]
833769,[]
833755,[]
45055,[]
45142,[]
45170,[]
45054,"['Son of F.F. (Griqualand West, Transvaal).']"
45053,['Father of J.P.D. (Transvaal).']
45169,[]
45112,[]
45203,[]
605630,[]
45141,[]
45052,[]
45111,[]
389215,[]
1137549,[]
45196,[]
389213,[]
1070654,[]
294625,[]
45167,[]
45110,[]
294780,[]
45109,[]
45166,[]
45165,[]
380993,[]
45051,[]
295257,[]
45108,[]
45164,[]
596100,[]
939461,[]
45050,[]
45200,[]
45107,[]
950767,[]
45163,[]
45049,[]
1072288,[]
223268,[]
45162,[]
1126111,[]
45161,[]
45048,[]
45160,[]
45106,[]
430711,[]
487593,[]
45047,"['Brother of D Ferreira (OFSB 1989-1993)', 'Education: Sandringham HS, RAU', 'Junior Representative Cricket: Tvl Nuff 1991', 'Hockey (ST Schools 1990-91, ST U-21 1992-93)']"
45168,[]
1131349,[]
45105,[]
45046,"['Education: Michaelhouse, Stell Univ', 'Junior Representative Cricket: Ntl Nuff 1992']"
1126114,[]
45159,[]
45045,[]
698315,[]
45140,[]
437502,[]
370960,[]
45104,[]
490062,[]
948453,[]
45158,[]
45157,[]
45103,[]
501886,[]
45043,[]
235692,[]
45042,"['Education: Carlton van Heerden Sekonder, Heatherdale Sekonder', 'Junior Representative Cricket: FS U-19 1995']"
946415,[]
833803,[]
696187,[]
45102,[]
45156,[]
221294,[]
45155,[]
45101,[]
45100,[]
45099,[]
45154,[]
45041,['Son of H. (Natal)']
45098,[]
45097,[]
294602,[]
295227,[]
1070594,[]
379870,[]
295312,[]
338170,[]
294441,[]
45040,[]
282361,[]
45153,[]
294419,[]
1127434,[]
949463,[]
1167636,[]
45152,[]
393288,[]
45096,[]
45151,[]
45039,[]
45150,[]
45095,[]
1072588,[]
379092,[]
45037,[]
45094,[]
45149,[]
45093,[]
45148,[]
294389,[]
45092,[]
45091,[]
45090,[]
45036,[]
45147,[]
503245,[]
488999,[]
45089,[]
45088,[]
946475,[]
946329,[]
596034,[]
295362,[]
1072868,[]
338175,[]
553837,[]
45146,[]
45087,[]
507091,[]
45035,"['Son of GP Fairon (Tvl/TvlB 1960-69)', 'Education: King Edward VII', 'Junior Representative Cricket: Tvl Nuff 1987-89']"
45034,[]
45033,[]
45145,[]
45144,[]
541990,[]
1071068,[]
941929,[]
44078,[]
950823,[]
45378,[]
45250,[]
816083,[]
330507,[]
807559,[]
806973,[]
338171,[]
951453,[]
45377,[]
45376,[]
698161,[]
338481,[]
596036,[]
1129756,[]
949545,[]
948613,[]
595838,[]
380566,[]
501900,[]
946443,[]
45375,[]
45374,[]
596406,[]
594265,[]
498817,[]
45302,[]
45301,[]
696499,[]
952213,[]
45300,[]
735551,[]
45299,[]
485387,[]
939275,[]
1071598,[]
45298,[]
498589,[]
488984,[]
696467,[]
697025,[]
315745,[]
45385,[]
338477,[]
237996,[]
45297,[]
45373,[]
222158,[]
833833,[]
282678,[]
833789,[]
498786,[]
380991,[]
45372,[]
981195,[]
45296,[]
983465,[]
45371,[]
727047,[]
45370,[]
605686,[]
698235,[]
1137512,[]
45295,[]
45249,[]
45369,[]
45368,[]
45248,[]
45294,[]
45293,[]
45292,[]
45291,[]
45247,[]
45246,[]
596064,[]
45245,[]
596529,[]
483490,[]
596284,[]
1088102,[]
45383,[]
45244,[]
596465,[]
549723,[]
24183,[]
45367,[]
45366,[]
596440,[]
295342,[]
45365,[]
595943,[]
45364,[]
45290,[]
946299,[]
1070782,[]
1125623,[]
45363,[]
45289,[]
45362,[]
45288,[]
45361,[]
338205,[]
45387,[]
982599,[]
45360,[]
946297,[]
45287,[]
45359,[]
45243,"['Eastern Transvaal debut 1995/96', 'Transvaal 1994/95', 'Transvaal B 1991/92-1994/95', 'Education: Highlands North BHS, RAU', 'Junior Representative Cricket: Tvl Nuff 1988-90, SA Schools 1990']"
45286,[]
45242,[]
45285,[]
45303,[]
45284,[]
45241,"['Brother of R. (Western Province), father of D.K. (Western Province).']"
45358,[]
45283,[]
807505,[]
45311,[]
45357,[]
45240,"['Education: Ed St Andrews College, PE Tech', 'Junior Representative Cricket: EP Nuff 1993-94(C)', 'Hockey (EP U-19 1993)']"
45380,[]
45282,[]
483446,[]
596419,[]
963533,[]
976713,[]
486505,[]
322818,[]
482512,[]
262159,[]
595877,[]
338473,[]
45281,[]
600730,[]
45356,[]
45388,[]
1070705,[]
294890,[]
295364,[]
596518,[]
595922,[]
486481,[]
294992,[]
486666,[]
1071503,[]
696459,[]
322700,[]
592472,[]
294309,[]
486673,[]
381085,[]
696389,[]
295151,[]
294291,[]
295008,[]
333910,[]
262124,[]
973765,[]
595058,[]
295011,[]
1137551,[]
54606,[]
45280,[]
696151,[]
688135,[]
483491,[]
536357,[]
45355,[]
45310,[]
322808,[]
581743,[]
45309,[]
485379,[]
486487,[]
338472,[]
45354,[]
45279,[]
45353,[]
45352,[]
595649,[]
45351,[]
45238,[]
45278,[]
45350,[]
45239,[]
45277,[]
460628,[]
338471,[]
45326,[]
338235,[]
553266,[]
45276,[]
294995,[]
595942,[]
45308,[]
321762,[]
338470,[]
45307,[]
549639,[]
949517,[]
45349,[]
593936,[]
449295,[]
1070780,[]
595792,[]
486492,[]
727067,[]
277739,[]
45237,[]
45348,[]
45236,[]
45275,[]
45382,[]
535341,[]
294500,[]
976715,[]
45347,[]
596450,[]
45235,"['Natal debut 1992/93', 'Education: Maritzburg College, Natal Univ (Pmb)', 'Junior Representative Cricket: Ntl Nuff 1987, SA Schools 1987']"
1071010,[]
436623,[]
1163721,[]
45274,[]
45234,[]
45346,[]
45345,[]
45272,[]
45344,[]
45391,[]
45252,[]
1072661,[]
485534,[]
939367,[]
501901,[]
595941,[]
273683,[]
45343,[]
45342,[]
45232,[]
45341,[]
45340,[]
45339,[]
595419,[]
45306,[]
45338,[]
45337,[]
45231,[]
45336,[]
696425,[]
482513,[]
338215,[]
45271,[]
45335,[]
45334,[]
596063,[]
45333,[]
595455,[]
45230,"[""Education: St Andrew's College (Gtn), UCT"", 'Junior Representative Cricket: EP Nuff 1990']"
45332,[]
45270,[]
45305,[]
45331,[]
324253,[]
696385,[]
45269,[]
941925,[]
45229,"['Education: Northwood, Natal Technikon', 'Junior Representative Cricket: Ntl Nuff 1991-92, SA Schools 1992']"
54604,[]
982597,[]
45304,[]
429889,[]
389164,[]
429929,[]
45268,[]
45227,"['Griqualand West debut 1994/95', 'Leicestershire 1989-1992', 'Orange Free State 1993/94', 'Orange Free State B 1990/91-1993/94', 'Education: Loughborough GS']"
485240,[]
45267,[]
45330,[]
386336,[]
45329,[]
45266,[]
45225,[]
45224,"['Western Province debut same season', 'Education: Diocesan College', 'Junior Representative Cricket: WP Nuff 1989-92, SA Schools 1991-92']"
45328,[]
45381,[]
45226,[]
393276,[]
1088112,[]
45327,[]
45265,[]
364348,[]
45264,[]
45263,[]
595630,[]
482027,[]
1070674,[]
45222,"['Boland debut same season', 'Education: Rondebosch BHS, Stell Univ']"
596402,[]
45262,[]
498855,[]
266271,[]
45320,[]
45325,[]
266638,[]
45220,[]
698119,[]
222328,[]
45389,[]
294894,[]
596014,[]
45221,[]
913901,[]
294880,[]
45386,[]
45261,[]
396578,[]
595634,[]
553295,[]
294626,[]
45324,[]
946151,[]
698149,[]
45323,[]
45260,[]
240063,[]
807511,[]
338247,[]
727015,[]
45322,[]
807569,[]
595624,[]
45259,[]
45258,[]
592438,[]
807533,[]
267070,[]
807513,[]
696205,[]
486092,[]
45219,[]
346579,[]
45321,[]
45379,[]
488618,[]
556262,[]
600493,[]
1070742,[]
982609,[]
45218,[]
45257,[]
45217,[]
772341,[]
45216,[]
45319,[]
45256,[]
45318,[]
45255,[]
481818,[]
45384,[]
294604,[]
45215,[]
294322,[]
338246,[]
294424,[]
294991,[]
294990,[]
294764,[]
295202,[]
294885,[]
295146,[]
499358,[]
295221,[]
45214,[]
943637,[]
946275,[]
339052,[]
45213,"['Education: Selborne College', 'Junior Representative Cricket: Bdr Nuff 1994-95']"
45212,[]
1054811,[]
596035,[]
45317,[]
45316,[]
261751,[]
45315,[]
45314,[]
696475,[]
45313,[]
45312,[]
550189,[]
499557,[]
45254,[]
295005,[]
295154,[]
295341,[]
948705,[]
45211,[]
45210,[]
45208,"['Education: Hilton College, RAU', 'Junior Representative Cricket: Ntl Nuff 1994-95(C), SA Schools 1995(C)', 'Tours: SA U-19 to Ind 1995/96(C)']"
946407,[]
696299,[]
295365,[]
45253,[]
949553,[]
695295,[]
697367,[]
1070741,[]
294415,[]
294857,[]
486477,[]
1070984,[]
1072295,[]
431955,[]
595891,[]
45665,[]
45578,[]
45463,[]
825383,[]
45564,[]
45663,[]
45684,[]
45462,[]
45563,[]
45662,[]
54608,[]
45562,[]
294293,[]
45561,[]
45461,[]
338196,[]
45661,[]
262218,[]
45660,[]
697153,[]
594319,[]
379144,[]
595410,[]
592478,[]
45659,[]
45577,[]
596474,[]
696535,[]
379898,[]
1070752,[]
497537,[]
45560,[]
261404,[]
45559,[]
45460,[]
45558,[]
54577,[]
45459,"['Education: Durban High School, Natal Univ (Dbn)', 'Junior Representative Cricket: Ntl Nuff 1992-94, SA Schools 1994-95']"
605678,[]
295259,[]
45679,[]
45658,[]
982601,[]
45657,[]
45458,[]
45456,[]
45557,[]
271051,[]
45455,[]
45556,[]
45656,[]
270979,[]
484416,[]
45454,[]
45555,[]
45685,[]
338527,[]
45453,['Son of EJ Howell (Hon Sec SACUA 1962-1969)']
696501,[]
45655,[]
45554,[]
45553,[]
556296,[]
338252,[]
294305,[]
806297,[]
450781,[]
45552,[]
45551,[]
338238,[]
45654,[]
45550,[]
45549,[]
45548,[]
45653,[]
415801,[]
314986,[]
551358,[]
45652,[]
939241,[]
45686,[]
798693,[]
295541,[]
277738,[]
1079864,[]
364415,[]
45452,"['Education: Grey HS (PE), Rhodes Univ', 'Junior Representative Cricket: EP Schools 1991-92, SA Schools 1992']"
45651,[]
45451,[]
45650,[]
262247,[]
45649,[]
45547,[]
429891,[]
596058,[]
429882,[]
596528,[]
294299,[]
45546,[]
45450,[]
45576,[]
697233,[]
45465,[]
261876,[]
45690,[]
221148,[]
941935,[]
45545,[]
45544,[]
396893,[]
45543,[]
696381,[]
45648,[]
45449,[]
45676,[]
45542,[]
453445,[]
45541,[]
45647,[]
45540,[]
45646,[]
54607,[]
45539,[]
1070593,[]
727069,[]
499352,[]
427974,[]
45448,"['Boland debut 1993/94', 'Western Province 1992/93', 'Western Province B 1989/90', 'Education: Wynberg BHS, Diocesan College', 'Junior Representative Cricket: WP Nuff 1985-88, SA Schools 1988(T)']"
294498,[]
695285,[]
45669,[]
45447,[]
45538,[]
1070704,[]
429016,[]
45446,"['Eastern Transvaal debut 1992/93', 'Northern Transvaal 1990/91-1992/93', 'Northern Transvaal B 1989/90-1991/92', 'Education: Grey College (Bfn), Wits Technikon']"
45575,[]
1070730,[]
1088081,[]
45645,[]
986655,[]
45537,[]
45536,[]
45535,[]
1137521,[]
54643,[]
1145085,[]
45574,[]
596127,[]
45534,[]
595645,[]
833797,[]
45644,[]
45643,[]
45445,"['Northern Transvaal B debut 1995/96', 'Natal 1986/87', 'Natal B 1985/86-1988/89', 'Eastern Province B 1989/90', 'Border 1990/91-1992/93', 'Transvaal/Transvaal B 1993/94-1994/95', 'Brother of IB Hobson (Ntl/NtlB 1985-1994)', 'Education: St Andrews College (Gtn), Natal Univ', 'Junior Representative Cricket: EP Nuff 1984, SA Schools 1984']"
45573,[]
45533,[]
236536,[]
45532,[]
45642,[]
333649,[]
45531,[]
45668,[]
45444,[]
1171780,[]
949573,[]
946405,[]
1070691,[]
939167,[]
807063,[]
695275,[]
45673,[]
950787,[]
949509,[]
221139,[]
308424,[]
372120,[]
1071520,[]
1071001,[]
794301,[]
550213,[]
1070743,[]
534318,[]
698179,[]
1070718,[]
261553,[]
596037,[]
45641,[]
381357,[]
833829,[]
294448,[]
45640,[]
45530,[]
45529,[]
45639,[]
1070624,[]
949575,[]
45674,[]
45443,[]
45528,[]
45442,[]
45527,[]
45526,[]
45638,[]
280912,[]
429934,[]
45637,[]
45636,[]
45525,[]
45635,[]
45524,[]
45634,[]
487573,[]
45633,[]
45632,[]
45631,[]
1176693,[]
592498,[]
294993,[]
45523,[]
946197,[]
45522,[]
45630,[]
45629,[]
45628,[]
45521,[]
1145086,[]
585339,[]
379781,[]
596498,[]
45627,[]
45520,[]
45626,['He changed his name from Augustus Edward Chomse Fock']
45441,"['Education: Jeppe HS, Wits Univ', 'Junior Representative Cricket: TvlB Nuff 1990']"
397379,[]
45682,[]
45625,[]
550102,[]
982615,[]
45624,[]
45623,[]
45440,[]
727035,[]
481978,[]
605662,[]
222144,[]
948645,[]
696565,[]
596097,[]
45622,[]
487539,[]
596470,[]
330528,[]
946417,[]
45439,[]
592236,[]
484087,[]
45438,[]
338512,[]
45519,[]
45518,[]
45517,[]
45667,[]
488799,[]
500789,[]
379087,[]
45437,[]
45572,[]
45621,[]
1070770,[]
45435,[]
389217,[]
346624,[]
45620,[]
560945,[]
338195,[]
695251,[]
45681,[]
45688,[]
45619,[]
295351,[]
328164,[]
380984,[]
488794,[]
294443,[]
696303,[]
294319,[]
697411,[]
295070,[]
269280,[]
663903,[]
1071056,[]
484086,[]
559202,[]
45618,[]
380952,[]
45617,[]
823513,[]
379147,[]
805063,[]
379927,[]
511759,[]
45516,[]
45434,[]
696573,[]
45515,[]
45514,[]
45433,"['Boland debut same season', 'Education: Worcester Gymnasium, Cape Technikon', 'Junior Representative Cricket: Bol Nuff 1991-93(C)']"
45513,[]
45616,[]
45431,[]
698107,[]
45615,[]
45614,[]
45613,[]
486093,[]
45512,[]
45429,"['Brother of C.D. (Griqualand West), B.A. (Griqualand West) and K. (Griqualand West, North-Eastern Transvaal).']"
45612,[]
45611,[]
1070957,[]
939429,[]
45511,[]
45610,[]
487377,[]
45428,[]
1088126,[]
594327,[]
595825,[]
45510,[]
45509,[]
579205,[]
1071060,[]
695293,[]
45426,[]
45508,[]
45507,[]
45475,[]
45425,[]
45609,[]
45571,[]
45506,[]
45424,[]
45423,[]
574727,[]
45608,[]
45422,"['Education: St Stithians', 'Junior Representative Cricket: Tvl Nuff 1995-96(C), SA Schools 1996(C)']"
45421,[]
380987,[]
45607,[]
45606,[]
45605,[]
45420,[]
45604,[]
45680,[]
45603,[]
45419,[]
45505,[]
45602,[]
45579,[]
486474,[]
485370,[]
1079882,[]
45504,[]
429709,[]
45503,[]
45601,[]
45502,[]
427950,[]
379928,[]
45501,[]
696213,[]
45500,[]
45600,[]
490186,[]
45499,[]
45498,[]
45683,[]
45599,[]
45497,[]
1079871,[]
601150,[]
45570,[]
45569,[]
45496,[]
45598,[]
429907,[]
487568,[]
45689,[]
314984,[]
295242,[]
222865,[]
498597,[]
951451,[]
1070761,[]
324258,[]
1163725,[]
806975,[]
553857,[]
551352,[]
45417,[]
45597,[]
295069,[]
294605,[]
278230,[]
698157,[]
45495,[]
222327,[]
45416,[]
45596,[]
45494,[]
45493,[]
45492,[]
553261,[]
45595,[]
45491,[]
45594,[]
45593,[]
45592,[]
45490,[]
698077,[]
262246,[]
553256,[]
596389,[]
45591,[]
45489,[]
380992,[]
45488,[]
45415,[]
45487,[]
501848,[]
45672,[]
45486,[]
45485,[]
1070645,[]
45412,[]
806977,[]
45411,[]
1099239,[]
295198,[]
45687,[]
45414,[]
45671,[]
553972,[]
553850,[]
45568,['South Africa Player of the Year 2007']
45590,[]
45675,[]
45413,[]
45589,[]
295193,[]
45588,[]
501906,[]
321792,[]
45484,[]
45483,[]
45482,[]
364364,[]
503246,[]
948697,[]
432960,[]
45587,[]
487636,[]
503132,[]
45481,[]
699697,[]
45586,[]
498846,[]
45480,[]
45585,[]
45584,[]
45479,[]
542016,[]
574729,[]
387269,[]
45678,[]
45583,[]
1070686,[]
45410,[]
45567,[]
1079865,[]
295138,[]
45566,[]
696363,[]
45582,[]
45409,['Son of A.W.D. (Border).']
45408,[]
45478,[]
45407,[]
587941,[]
1131267,[]
336235,[]
982629,[]
1169442,[]
699577,[]
45405,[]
45404,[]
45476,[]
45477,[]
338260,[]
330501,[]
45403,[]
45406,[]
948449,[]
277737,[]
269060,[]
45677,[]
486488,[]
45402,[]
45401,[]
45581,[]
45474,[]
45400,[]
487595,[]
364357,[]
45473,[]
946277,[]
45399,[]
698137,[]
45666,[]
45393,"['Wisden Cricketer of the Year 1905', 'Son of R Bissett Halliwell (MIddlesex)']"
696181,[]
45472,[]
45471,[]
1070672,[]
45398,[]
45470,[]
45469,[]
939227,[]
45397,[]
939417,[]
485377,[]
45396,"['Education: Hoerskool Alberton', 'Junior Representative Cricket: Tvl Nuff 1993']"
45394,[]
45468,[]
487588,[]
338489,[]
45467,[]
45466,[]
295251,[]
949479,[]
698201,[]
574741,[]
338486,[]
45580,[]
45565,[]
596084,[]
261748,[]
553861,[]
593962,[]
479289,[]
596501,[]
946393,[]
1071005,[]
276997,[]
45698,[]
379130,[]
45697,[]
946375,[]
488797,[]
295199,[]
295375,[]
294341,[]
261787,[]
596393,[]
54609,[]
45696,[]
45694,[]
45701,[]
45693,[]
45702,[]
45705,[]
45700,[]
543182,[]
396891,[]
45692,[]
45691,[]
40618,[]
45699,[]
998293,[]
330526,[]
45704,[]
772345,[]
816123,[]
1175299,[]
1175303,[]
697175,[]
1176687,[]
963547,[]
226543,[]
379100,[]
595041,[]
329389,[]
379879,[]
46415,[]
695271,[]
429879,[]
596850,[]
46270,[]
46268,"['Education: Potchefstroom BHS', 'Junior Representative Cricket: WT Nuff 1993-94', 'Rugby (WT Craven Week 1994), Squash (WT 1991-1993)']"
330523,[]
498847,[]
1127442,[]
46514,[]
389123,[]
261558,[]
595975,[]
498838,[]
1176694,[]
46267,"['Son of J.K. (Border), brother of P.J. (Border).']"
46391,[]
46266,[]
595001,[]
535393,[]
233831,[]
294940,[]
294879,[]
483450,[]
1071046,[]
698063,[]
596472,[]
1088100,[]
1163724,[]
1158758,[]
46389,[]
267339,[]
295543,[]
46388,[]
46509,[]
46265,[]
946261,[]
595885,[]
595852,[]
46264,[]
46387,[]
592499,[]
440784,[]
596102,[]
46386,[]
46385,[]
46414,[]
46508,[]
46263,[]
338221,[]
46507,[]
46506,[]
1070702,[]
436688,[]
594335,[]
46505,[]
592351,[]
946167,[]
46275,[]
338243,[]
600749,[]
336236,[]
46262,"['Education: Noorde Paarl Sekondere, UWC']"
595851,[]
498591,[]
595429,[]
482523,[]
295330,[]
46384,[]
698079,[]
46413,[]
550225,[]
427956,[]
46383,[]
948553,[]
46261,[]
46504,[]
46260,[]
327961,[]
542006,[]
46382,[]
429885,[]
698189,[]
46412,[]
696339,[]
46411,[]
1128576,[]
46381,[]
595458,[]
542014,[]
949563,[]
46380,[]
46379,[]
487590,[]
949459,[]
949585,[]
594321,[]
438092,[]
436689,[]
600734,[]
949577,[]
1169430,[]
595849,[]
596536,[]
595847,[]
948619,[]
807565,[]
1063403,[]
696179,[]
380980,[]
1070623,[]
491062,[]
1145087,[]
596462,[]
807007,[]
437674,[]
1125051,[]
596423,[]
807567,[]
596052,[]
699713,[]
308528,[]
46513,[]
949419,[]
485371,[]
807575,[]
596134,[]
939325,[]
1158765,[]
482517,[]
948593,[]
487563,[]
948543,[]
46255,[]
1127220,[]
952419,[]
487012,[]
1137517,[]
698169,[]
977763,[]
498807,[]
1070732,[]
46410,[]
833751,[]
46378,[]
696555,[]
46377,[]
46258,[]
1071995,[]
697015,[]
1163727,[]
379135,[]
698327,[]
46542,[]
948545,[]
46257,['Son of A.W. (Transvaal).']
46256,"['Father of K.G. (Northern Transvaal, Transvaal).']"
697031,[]
596077,[]
688143,[]
1088096,[]
595928,[]
1176729,[]
369383,[]
46522,[]
1068699,[]
1088092,[]
596045,[]
1071054,[]
949531,[]
596427,[]
272610,[]
46272,"['Education: Hoerskool Evander, University of Pretoria']"
946259,[]
939165,[]
46561,[]
503218,[]
46503,[]
46376,[]
46254,[]
948527,[]
1169446,[]
1071550,[]
387256,[]
485568,[]
695273,[]
45780,[]
697147,[]
705533,[]
45737,[]
595612,[]
1070968,[]
239279,[]
1072347,[]
294752,[]
337619,[]
396576,[]
950351,[]
939341,[]
45758,[]
695289,[]
364421,[]
438091,[]
295194,[]
46253,[]
596379,[]
595005,[]
262126,[]
46252,[]
221293,[]
380986,[]
429898,[]
327832,[]
595892,[]
1145083,[]
1070774,[]
339118,[]
46251,[]
574724,[]
501364,[]
684297,[]
46250,['Brother of A. (SAU).']
46502,[]
46375,[]
46374,[]
46501,[]
46500,[]
46499,[]
46373,[]
596046,[]
698335,[]
46372,[]
46371,[]
596654,[]
45736,"['Education: Eldoraigne High School', 'Junior Representative Cricket: NT Nuff 1993-95, SA Schools 1994-95']"
946201,[]
983587,[]
45779,[]
45778,[]
45735,['Brother of A.R. (SAU).']
1070954,[]
981213,[]
45777,[]
825367,[]
706775,[]
265947,[]
45776,[]
392396,[]
551353,[]
486469,[]
499364,[]
330514,[]
698249,[]
1070946,[]
596038,[]
45775,[]
605620,[]
596412,[]
379862,[]
339385,[]
727039,[]
295260,[]
45734,"['Eastern Transvaal debut 1991/92', 'Transvaal 1991/92', 'Transvaal B 1990/91-1991/92', 'Education: Roodepoort HS']"
427965,[]
439952,[]
460549,[]
498854,[]
46370,[]
330235,[]
698205,[]
46369,[]
46538,['South Africa Player of the Year 2008']
46249,[]
46248,['South Africa Player of the Year 2008']
46246,[]
46498,[]
46497,[]
574726,[]
949561,[]
294321,[]
698225,[]
46368,[]
696447,[]
46245,"['Education: Grey HS (PE), UPE', 'Junior Representative Cricket: EP Nuff 1989, SA Schools 1989']"
46367,[]
503889,[]
594235,[]
46271,[]
46244,"['Education: Randburg HS', 'Junior Representative Cricket: Tvl Nuff 1990-91']"
46366,[]
46365,[]
487631,[]
594331,[]
1088095,[]
1071732,[]
45748,[]
396575,[]
45755,[]
45774,[]
982633,[]
294841,[]
45733,"['Free State debut 1995/96', 'Western Province/Western Province B 1993/94-1994/95', 'Orange Free State B 1991/92', 'Griqualand West 1992/93', 'Education: Grey College (Bfn), UOFS']"
45754,[]
295141,[]
949523,[]
1071048,[]
1176709,[]
697037,[]
485678,[]
411273,[]
222320,[]
45753,[]
948455,[]
45773,[]
45772,[]
54611,[]
1167624,[]
45752,[]
696335,[]
948611,[]
605681,[]
45771,[]
45732,[]
338172,[]
45770,[]
389146,[]
379129,[]
364366,[]
976709,[]
330524,[]
1137546,[]
595918,[]
46550,[]
295272,[]
330494,[]
262252,[]
594312,[]
542007,[]
46496,[]
46364,[]
46539,[]
596414,[]
549731,[]
481975,[]
46495,[]
46243,[]
294989,[]
596489,[]
294756,[]
1088125,[]
727051,[]
46409,[]
698081,[]
261407,[]
393271,[]
698303,[]
46494,[]
498952,[]
593937,[]
330504,[]
1088093,[]
1088117,[]
45781,[]
1070952,[]
339096,[]
485213,[]
498818,[]
45769,[]
45731,"['Transvaal debut same season', 'Education: Jeppe HS', 'Junior Representative Cricket: Tvl Nuff 1987-89, SA Schools 1988-89']"
445268,[]
338543,[]
946251,[]
605631,[]
45768,[]
45767,[]
45766,[]
45751,[]
45730,"['Orange Free State/Orange Free State B 1994/95', 'Griqualand West 1991/92-1993/94 and 1995/96', 'Education: Diamantveld HS', 'Junior Representative Cricket: GW Nuff 1988']"
45750,[]
45729,[]
596542,[]
696571,[]
596670,[]
295090,[]
294363,[]
46363,[]
295344,[]
295345,[]
596461,[]
46242,"['Education: Raisethorpe (Pmb), Ntl Univ (Pmb)', 'Soccer (Ntl U-15 1994)']"
294618,[]
498874,[]
295010,[]
295139,[]
950367,[]
596466,[]
295216,[]
294359,[]
946315,[]
294619,[]
939161,[]
46493,[]
596062,[]
294474,[]
397026,[]
379083,[]
696583,[]
952233,[]
1071967,[]
45749,[]
294452,[]
45785,[]
949413,[]
45728,[]
1070694,[]
1178540,[]
45727,[]
294433,[]
294600,[]
807043,[]
696519,[]
833831,[]
45765,[]
45747,[]
45726,[]
295337,[]
295336,[]
548713,[]
695213,[]
45725,[]
45746,[]
338239,[]
45723,[]
45745,[]
596480,[]
45764,[]
698129,[]
596548,[]
364363,[]
1070731,[]
328167,[]
983467,[]
541997,[]
346650,[]
951467,[]
596044,[]
696327,[]
696247,[]
46240,[]
949587,[]
596278,[]
308420,[]
487602,[]
1145084,[]
948513,[]
596656,[]
487647,[]
596434,[]
381019,[]
821931,[]
553845,[]
595962,[]
1070635,[]
948541,[]
1070788,[]
946215,[]
432064,[]
45783,[]
946503,[]
432149,[]
1070581,[]
45744,[]
45722,[]
946279,[]
486094,[]
1088088,[]
948607,[]
1070744,[]
946149,[]
483458,[]
596391,[]
294852,[]
696427,[]
397025,[]
45743,[]
574742,[]
45742,[]
45786,[]
45721,[]
1151580,[]
699675,[]
1070692,[]
698075,[]
282363,[]
510685,[]
1071041,[]
596856,[]
46273,[]
46537,[]
46362,[]
46560,[]
46517,[]
46418,[]
230856,[]
807037,[]
696509,[]
787235,[]
534301,[]
550211,[]
1070608,[]
46516,[]
499350,[]
1070606,[]
952225,[]
330535,[]
1072577,[]
696479,[]
487543,[]
939285,[]
483455,[]
1072594,[]
946257,[]
46361,[]
1072762,[]
380975,[]
330510,[]
939329,[]
500517,[]
327092,[]
1072120,[]
45741,[]
605685,[]
45740,[]
380988,[]
483465,[]
696401,[]
595954,[]
993981,[]
1169447,[]
1138287,[]
595944,[]
939351,[]
486095,[]
379869,[]
45720,['Education: Victoria Park HS']
45763,[]
45719,[]
45757,[]
45762,[]
45718,[]
45716,"['Education: Cambridge High School', 'Junior Representative Cricket: Bdr Schools 1994']"
45717,[]
705531,[]
596441,[]
45715,"['Education: GBSC, SM Cammeri']"
950371,[]
542011,[]
595057,[]
489001,[]
1071971,[]
948693,[]
948485,[]
1071992,[]
487020,[]
295152,[]
589334,[]
46531,[]
698195,[]
295054,[]
295339,[]
295055,[]
535378,[]
1178580,[]
594264,[]
261409,[]
380997,[]
440783,[]
595654,[]
498864,[]
485535,[]
381023,[]
46545,[]
807031,[]
1178472,[]
294876,[]
574728,[]
294875,[]
295013,[]
